dataset,method,query_id,k,matches,elapsed_ms,status,ts
swissprot,sed_plain_topdiff_within,64,31,15,11234.612,ok,2026-07-15T20:59:50+02:00
swissprot,sed_plain_topdiff_within,65,31,4,8492.401,ok,2026-07-15T21:00:01+02:00
swissprot,sed_plain_topdiff_within,66,31,38,7765.073,ok,2026-07-15T21:00:10+02:00
swissprot,sed_plain_topdiff_within,67,31,1,9936.712,ok,2026-07-15T21:00:17+02:00
swissprot,sed_plain_topdiff_within,68,31,58,7599.423,ok,2026-07-15T21:00:27+02:00
swissprot,sed_plain_topdiff_within,69,31,1,7628.951,ok,2026-07-15T21:00:35+02:00
swissprot,sed_plain_topdiff_within,70,31,5,10254.292,ok,2026-07-15T21:00:43+02:00
swissprot,sed_plain_topdiff_within,71,31,47,9887.467,ok,2026-07-15T21:00:53+02:00
swissprot,sed_plain_topdiff_within,72,31,1,9989.409,ok,2026-07-15T21:01:03+02:00
swissprot,sed_plain_topdiff_within,73,31,1,9840.285,ok,2026-07-15T21:01:13+02:00
swissprot,sed_plain_topdiff_within,74,31,3,9843.135,ok,2026-07-15T21:01:23+02:00
swissprot,sed_plain_topdiff_within,75,31,17,9863.770,ok,2026-07-15T21:01:33+02:00
swissprot,sed_plain_topdiff_within,76,31,26,10121.816,ok,2026-07-15T21:01:42+02:00
swissprot,sed_plain_topdiff_within,77,31,34,9683.904,ok,2026-07-15T21:01:53+02:00
swissprot,sed_plain_topdiff_within,78,31,5,9535.743,ok,2026-07-15T21:02:02+02:00
swissprot,sed_plain_topdiff_within,79,31,4,7844.661,ok,2026-07-15T21:02:12+02:00
swissprot,sed_plain_topdiff_within,80,31,1,7530.064,ok,2026-07-15T21:02:20+02:00
swissprot,sed_plain_topdiff_within,81,31,25,7575.052,ok,2026-07-15T21:02:27+02:00
swissprot,sed_plain_topdiff_within,82,31,11,7559.768,ok,2026-07-15T21:02:35+02:00
swissprot,sed_plain_topdiff_within,83,31,2,7446.678,ok,2026-07-15T21:02:42+02:00
swissprot,sed_plain_topdiff_within,84,31,14,9595.756,ok,2026-07-15T21:02:50+02:00
swissprot,sed_plain_topdiff_within,85,31,20,9831.165,ok,2026-07-15T21:03:00+02:00
swissprot,sed_plain_topdiff_within,86,31,1,9853.280,ok,2026-07-15T21:03:09+02:00
swissprot,sed_plain_topdiff_within,87,31,21,9893.804,ok,2026-07-15T21:03:19+02:00
swissprot,sed_plain_topdiff_within,88,31,5,11505.865,ok,2026-07-15T21:03:29+02:00
swissprot,sed_plain_topdiff_within,89,31,5,10527.259,ok,2026-07-15T21:03:41+02:00
swissprot,sed_plain_topdiff_within,90,31,1,10167.304,ok,2026-07-15T21:03:51+02:00
swissprot,sed_plain_topdiff_within,91,31,1,9558.783,ok,2026-07-15T21:04:01+02:00
swissprot,sed_plain_topdiff_within,92,31,3,9754.108,ok,2026-07-15T21:04:11+02:00
swissprot,sed_plain_topdiff_within,93,31,1,10069.311,ok,2026-07-15T21:04:21+02:00
swissprot,sed_plain_topdiff_within,94,31,35,9795.183,ok,2026-07-15T21:04:31+02:00
swissprot,sed_plain_topdiff_within,95,31,3,7671.433,ok,2026-07-15T21:04:41+02:00
swissprot,sed_plain_topdiff_within,96,31,1,7609.343,ok,2026-07-15T21:04:48+02:00
swissprot,sed_plain_topdiff_within,97,31,7,7454.113,ok,2026-07-15T21:04:56+02:00
swissprot,sed_plain_topdiff_within,98,31,5,9983.620,ok,2026-07-15T21:05:03+02:00
swissprot,sed_plain_topdiff_within,99,31,1,9524.889,ok,2026-07-15T21:05:13+02:00
swissprot,structural_topdiff_within,0,31,10,8741.266,ok,2026-07-15T21:05:23+02:00
swissprot,structural_topdiff_within,1,31,14,11215.268,ok,2026-07-15T21:05:32+02:00
swissprot,structural_topdiff_within,2,31,8,8745.097,ok,2026-07-15T21:05:43+02:00
swissprot,structural_topdiff_within,3,31,11,8478.614,ok,2026-07-15T21:05:52+02:00
swissprot,structural_topdiff_within,4,31,2,8907.249,ok,2026-07-15T21:06:00+02:00
swissprot,structural_topdiff_within,5,31,1,11200.645,ok,2026-07-15T21:06:09+02:00
swissprot,structural_topdiff_within,6,31,15,8662.978,ok,2026-07-15T21:06:20+02:00
swissprot,structural_topdiff_within,7,31,4,10929.992,ok,2026-07-15T21:06:29+02:00
swissprot,structural_topdiff_within,8,31,3,11188.877,ok,2026-07-15T21:06:40+02:00
swissprot,structural_topdiff_within,9,31,1,8662.481,ok,2026-07-15T21:06:51+02:00
swissprot,structural_topdiff_within,10,31,1,12905.507,ok,2026-07-15T21:07:00+02:00
swissprot,structural_topdiff_within,11,31,19,11842.640,ok,2026-07-15T21:07:13+02:00
swissprot,structural_topdiff_within,12,31,1,11118.640,ok,2026-07-15T21:07:25+02:00
swissprot,structural_topdiff_within,13,31,36,8963.098,ok,2026-07-15T21:07:36+02:00
swissprot,structural_topdiff_within,14,31,36,11209.247,ok,2026-07-15T21:07:45+02:00
swissprot,structural_topdiff_within,15,31,23,8839.685,ok,2026-07-15T21:07:56+02:00
swissprot,structural_topdiff_within,16,31,7,10877.579,ok,2026-07-15T21:08:05+02:00
swissprot,structural_topdiff_within,17,31,15,10797.130,ok,2026-07-15T21:08:16+02:00
swissprot,structural_topdiff_within,18,31,3,11138.221,ok,2026-07-15T21:08:27+02:00
swissprot,structural_topdiff_within,19,31,4,10985.994,ok,2026-07-15T21:08:38+02:00
swissprot,structural_topdiff_within,20,31,22,10775.106,ok,2026-07-15T21:08:49+02:00
swissprot,structural_topdiff_within,21,31,1,10829.706,ok,2026-07-15T21:09:00+02:00
swissprot,structural_topdiff_within,22,31,1,8641.319,ok,2026-07-15T21:09:11+02:00
swissprot,structural_topdiff_within,23,31,1,8886.582,ok,2026-07-15T21:09:19+02:00
swissprot,structural_topdiff_within,24,31,11,8833.240,ok,2026-07-15T21:09:28+02:00
swissprot,structural_topdiff_within,25,31,1,10597.176,ok,2026-07-15T21:09:37+02:00
swissprot,structural_topdiff_within,26,31,53,10616.814,ok,2026-07-15T21:09:48+02:00
swissprot,structural_topdiff_within,27,31,1,10739.673,ok,2026-07-15T21:09:58+02:00
swissprot,structural_topdiff_within,28,31,11,8801.030,ok,2026-07-15T21:10:09+02:00
swissprot,structural_topdiff_within,29,31,1,10917.790,ok,2026-07-15T21:10:18+02:00
swissprot,structural_topdiff_within,30,31,21,11293.760,ok,2026-07-15T21:10:29+02:00
swissprot,structural_topdiff_within,31,31,1,10176.600,ok,2026-07-15T21:10:40+02:00
swissprot,structural_topdiff_within,32,31,50,8970.433,ok,2026-07-15T21:10:50+02:00
swissprot,structural_topdiff_within,33,31,4,10921.204,ok,2026-07-15T21:10:59+02:00
swissprot,structural_topdiff_within,34,31,35,11223.377,ok,2026-07-15T21:11:10+02:00
swissprot,structural_topdiff_within,35,31,52,8831.018,ok,2026-07-15T21:11:21+02:00
swissprot,structural_topdiff_within,36,31,34,8766.917,ok,2026-07-15T21:11:30+02:00
swissprot,structural_topdiff_within,37,31,25,8718.602,ok,2026-07-15T21:11:39+02:00
swissprot,structural_topdiff_within,38,31,1,11044.757,ok,2026-07-15T21:11:48+02:00
swissprot,structural_topdiff_within,39,31,4,8708.561,ok,2026-07-15T21:11:59+02:00
swissprot,structural_topdiff_within,40,31,26,11112.499,ok,2026-07-15T21:12:08+02:00
swissprot,structural_topdiff_within,41,31,14,8808.401,ok,2026-07-15T21:12:19+02:00
swissprot,structural_topdiff_within,42,31,1,10756.593,ok,2026-07-15T21:12:28+02:00
swissprot,structural_topdiff_within,43,31,1,8642.750,ok,2026-07-15T21:12:38+02:00
swissprot,structural_topdiff_within,44,31,4,8681.172,ok,2026-07-15T21:12:47+02:00
swissprot,structural_topdiff_within,45,31,3,10849.438,ok,2026-07-15T21:12:56+02:00
swissprot,structural_topdiff_within,46,31,3,10955.307,ok,2026-07-15T21:13:07+02:00
swissprot,structural_topdiff_within,47,31,1,11271.629,ok,2026-07-15T21:13:18+02:00
swissprot,structural_topdiff_within,48,31,20,10802.010,ok,2026-07-15T21:13:29+02:00
swissprot,structural_topdiff_within,49,31,21,8694.060,ok,2026-07-15T21:13:40+02:00
swissprot,structural_topdiff_within,50,31,1,10850.768,ok,2026-07-15T21:13:48+02:00
swissprot,structural_topdiff_within,51,31,43,10749.381,ok,2026-07-15T21:13:59+02:00
swissprot,structural_topdiff_within,52,31,1,12741.512,ok,2026-07-15T21:14:10+02:00
swissprot,structural_topdiff_within,53,31,27,9254.809,ok,2026-07-15T21:14:23+02:00
swissprot,structural_topdiff_within,54,31,13,10975.246,ok,2026-07-15T21:14:32+02:00
swissprot,structural_topdiff_within,55,31,45,9037.360,ok,2026-07-15T21:14:43+02:00
swissprot,structural_topdiff_within,56,31,9,11085.623,ok,2026-07-15T21:14:52+02:00
swissprot,structural_topdiff_within,57,31,2,8865.088,ok,2026-07-15T21:15:03+02:00
swissprot,structural_topdiff_within,58,31,1,8607.747,ok,2026-07-15T21:15:12+02:00
swissprot,structural_topdiff_within,59,31,44,8824.640,ok,2026-07-15T21:15:21+02:00
swissprot,structural_topdiff_within,60,31,1,10956.044,ok,2026-07-15T21:15:30+02:00
swissprot,structural_topdiff_within,61,31,3,10962.575,ok,2026-07-15T21:15:41+02:00
swissprot,structural_topdiff_within,62,31,1,11107.688,ok,2026-07-15T21:15:52+02:00
swissprot,structural_topdiff_within,63,31,49,8822.212,ok,2026-07-15T21:16:03+02:00
swissprot,structural_topdiff_within,64,31,15,10861.057,ok,2026-07-15T21:16:12+02:00
swissprot,structural_topdiff_within,65,31,4,8783.091,ok,2026-07-15T21:16:22+02:00
swissprot,structural_topdiff_within,66,31,38,8754.864,ok,2026-07-15T21:16:31+02:00
swissprot,structural_topdiff_within,67,31,1,11292.679,ok,2026-07-15T21:16:40+02:00
swissprot,structural_topdiff_within,68,31,58,8922.661,ok,2026-07-15T21:16:51+02:00
swissprot,structural_topdiff_within,69,31,1,8596.383,ok,2026-07-15T21:17:00+02:00
swissprot,structural_topdiff_within,70,31,5,10863.915,ok,2026-07-15T21:17:09+02:00
swissprot,structural_topdiff_within,71,31,47,10875.663,ok,2026-07-15T21:17:20+02:00
swissprot,structural_topdiff_within,72,31,1,10855.212,ok,2026-07-15T21:17:31+02:00
swissprot,structural_topdiff_within,73,31,1,12659.280,ok,2026-07-15T21:17:42+02:00
swissprot,structural_topdiff_within,74,31,3,11795.430,ok,2026-07-15T21:17:54+02:00
swissprot,structural_topdiff_within,75,31,17,11410.823,ok,2026-07-15T21:18:06+02:00
swissprot,structural_topdiff_within,76,31,26,10755.513,ok,2026-07-15T21:18:17+02:00
swissprot,structural_topdiff_within,77,31,34,10989.786,ok,2026-07-15T21:18:28+02:00
swissprot,structural_topdiff_within,78,31,5,10805.912,ok,2026-07-15T21:18:39+02:00
swissprot,structural_topdiff_within,79,31,4,8824.839,ok,2026-07-15T21:18:50+02:00
swissprot,structural_topdiff_within,80,31,1,8444.431,ok,2026-07-15T21:18:59+02:00
swissprot,structural_topdiff_within,81,31,25,8900.575,ok,2026-07-15T21:19:07+02:00
swissprot,structural_topdiff_within,82,31,11,8555.461,ok,2026-07-15T21:19:16+02:00
swissprot,structural_topdiff_within,83,31,2,8853.170,ok,2026-07-15T21:19:25+02:00
swissprot,structural_topdiff_within,84,31,14,10672.313,ok,2026-07-15T21:19:34+02:00
swissprot,structural_topdiff_within,85,31,20,10981.316,ok,2026-07-15T21:19:44+02:00
swissprot,structural_topdiff_within,86,31,1,10558.726,ok,2026-07-15T21:19:55+02:00
swissprot,structural_topdiff_within,87,31,21,10935.598,ok,2026-07-15T21:20:06+02:00
swissprot,structural_topdiff_within,88,31,5,10681.209,ok,2026-07-15T21:20:17+02:00
swissprot,structural_topdiff_within,89,31,5,11175.854,ok,2026-07-15T21:20:28+02:00
swissprot,structural_topdiff_within,90,31,1,10950.980,ok,2026-07-15T21:20:39+02:00
swissprot,structural_topdiff_within,91,31,1,10799.261,ok,2026-07-15T21:20:50+02:00
swissprot,structural_topdiff_within,92,31,3,10600.320,ok,2026-07-15T21:21:01+02:00
swissprot,structural_topdiff_within,93,31,1,11809.180,ok,2026-07-15T21:21:11+02:00
swissprot,structural_topdiff_within,94,31,35,12248.447,ok,2026-07-15T21:21:23+02:00
swissprot,structural_topdiff_within,95,31,3,8558.256,ok,2026-07-15T21:21:35+02:00
swissprot,structural_topdiff_within,96,31,1,9130.322,ok,2026-07-15T21:21:44+02:00
swissprot,structural_topdiff_within,97,31,7,8875.058,ok,2026-07-15T21:21:53+02:00
swissprot,structural_topdiff_within,98,31,5,11088.764,ok,2026-07-15T21:22:02+02:00
swissprot,structural_topdiff_within,99,31,1,10949.552,ok,2026-07-15T21:22:13+02:00
swissprot,binary_branch_topdiff_within,0,31,10,7522.688,ok,2026-07-15T21:22:24+02:00
swissprot,binary_branch_topdiff_within,1,31,14,9691.138,ok,2026-07-15T21:22:32+02:00
swissprot,binary_branch_topdiff_within,2,31,8,7370.586,ok,2026-07-15T21:22:41+02:00
swissprot,binary_branch_topdiff_within,3,31,11,7516.175,ok,2026-07-15T21:22:49+02:00
swissprot,binary_branch_topdiff_within,4,31,2,7705.126,ok,2026-07-15T21:22:56+02:00
swissprot,binary_branch_topdiff_within,5,31,1,9587.288,ok,2026-07-15T21:23:04+02:00
swissprot,binary_branch_topdiff_within,6,31,15,7466.644,ok,2026-07-15T21:23:14+02:00
swissprot,binary_branch_topdiff_within,7,31,4,9957.448,ok,2026-07-15T21:23:21+02:00
swissprot,binary_branch_topdiff_within,8,31,3,9971.611,ok,2026-07-15T21:23:31+02:00
swissprot,binary_branch_topdiff_within,9,31,1,7420.288,ok,2026-07-15T21:23:41+02:00
swissprot,binary_branch_topdiff_within,10,31,1,9397.657,ok,2026-07-15T21:23:49+02:00
swissprot,binary_branch_topdiff_within,11,31,19,9712.924,ok,2026-07-15T21:23:58+02:00
swissprot,binary_branch_topdiff_within,12,31,1,9654.227,ok,2026-07-15T21:24:08+02:00
swissprot,binary_branch_topdiff_within,13,31,36,7528.066,ok,2026-07-15T21:24:17+02:00
swissprot,binary_branch_topdiff_within,14,31,36,9465.078,ok,2026-07-15T21:24:25+02:00
swissprot,binary_branch_topdiff_within,15,31,23,7316.802,ok,2026-07-15T21:24:34+02:00
swissprot,binary_branch_topdiff_within,16,31,7,9541.466,ok,2026-07-15T21:24:42+02:00
swissprot,binary_branch_topdiff_within,17,31,15,11610.566,ok,2026-07-15T21:24:51+02:00
swissprot,binary_branch_topdiff_within,18,31,3,10319.717,ok,2026-07-15T21:25:03+02:00
swissprot,binary_branch_topdiff_within,19,31,4,9720.548,ok,2026-07-15T21:25:13+02:00
swissprot,binary_branch_topdiff_within,20,31,22,9731.162,ok,2026-07-15T21:25:23+02:00
swissprot,binary_branch_topdiff_within,21,31,1,9610.603,ok,2026-07-15T21:25:33+02:00
swissprot,binary_branch_topdiff_within,22,31,1,7518.351,ok,2026-07-15T21:25:42+02:00
swissprot,binary_branch_topdiff_within,23,31,1,7394.547,ok,2026-07-15T21:25:50+02:00
swissprot,binary_branch_topdiff_within,24,31,11,7612.078,ok,2026-07-15T21:25:57+02:00
swissprot,binary_branch_topdiff_within,25,31,1,9418.316,ok,2026-07-15T21:26:05+02:00
swissprot,binary_branch_topdiff_within,26,31,53,9475.080,ok,2026-07-15T21:26:14+02:00
swissprot,binary_branch_topdiff_within,27,31,1,9758.887,ok,2026-07-15T21:26:24+02:00
swissprot,binary_branch_topdiff_within,28,31,11,7578.265,ok,2026-07-15T21:26:34+02:00
swissprot,binary_branch_topdiff_within,29,31,1,9566.034,ok,2026-07-15T21:26:41+02:00
swissprot,binary_branch_topdiff_within,30,31,21,9312.485,ok,2026-07-15T21:26:51+02:00
swissprot,binary_branch_topdiff_within,31,31,1,7520.229,ok,2026-07-15T21:27:00+02:00
swissprot,binary_branch_topdiff_within,32,31,50,7226.686,ok,2026-07-15T21:27:08+02:00
swissprot,binary_branch_topdiff_within,33,31,4,9571.813,ok,2026-07-15T21:27:15+02:00
swissprot,binary_branch_topdiff_within,34,31,35,9556.440,ok,2026-07-15T21:27:25+02:00
swissprot,binary_branch_topdiff_within,35,31,52,7489.670,ok,2026-07-15T21:27:34+02:00
swissprot,binary_branch_topdiff_within,36,31,34,7370.088,ok,2026-07-15T21:27:42+02:00
swissprot,binary_branch_topdiff_within,37,31,25,7542.469,ok,2026-07-15T21:27:49+02:00
swissprot,binary_branch_topdiff_within,38,31,1,9296.415,ok,2026-07-15T21:27:57+02:00
swissprot,binary_branch_topdiff_within,39,31,4,7548.780,ok,2026-07-15T21:28:06+02:00
swissprot,binary_branch_topdiff_within,40,31,26,9540.915,ok,2026-07-15T21:28:14+02:00
swissprot,binary_branch_topdiff_within,41,31,14,8519.900,ok,2026-07-15T21:28:23+02:00
swissprot,binary_branch_topdiff_within,42,31,1,10934.140,ok,2026-07-15T21:28:32+02:00
swissprot,binary_branch_topdiff_within,43,31,1,7581.583,ok,2026-07-15T21:28:43+02:00
swissprot,binary_branch_topdiff_within,44,31,4,7361.496,ok,2026-07-15T21:28:50+02:00
swissprot,binary_branch_topdiff_within,45,31,3,9676.207,ok,2026-07-15T21:28:58+02:00
swissprot,binary_branch_topdiff_within,46,31,3,9408.313,ok,2026-07-15T21:29:07+02:00
swissprot,binary_branch_topdiff_within,47,31,1,9844.900,ok,2026-07-15T21:29:17+02:00
swissprot,binary_branch_topdiff_within,48,31,20,9919.265,ok,2026-07-15T21:29:27+02:00
swissprot,binary_branch_topdiff_within,49,31,21,7258.108,ok,2026-07-15T21:29:37+02:00
swissprot,binary_branch_topdiff_within,50,31,1,9937.082,ok,2026-07-15T21:29:44+02:00
swissprot,binary_branch_topdiff_within,51,31,43,9547.701,ok,2026-07-15T21:29:54+02:00
swissprot,binary_branch_topdiff_within,52,31,1,9686.153,ok,2026-07-15T21:30:03+02:00
swissprot,binary_branch_topdiff_within,53,31,27,7204.013,ok,2026-07-15T21:30:13+02:00
swissprot,binary_branch_topdiff_within,54,31,13,9720.193,ok,2026-07-15T21:30:20+02:00
swissprot,binary_branch_topdiff_within,55,31,45,7357.000,ok,2026-07-15T21:30:30+02:00
swissprot,binary_branch_topdiff_within,56,31,9,9347.872,ok,2026-07-15T21:30:37+02:00
swissprot,binary_branch_topdiff_within,57,31,2,7414.023,ok,2026-07-15T21:30:47+02:00
swissprot,binary_branch_topdiff_within,58,31,1,7383.056,ok,2026-07-15T21:30:54+02:00
swissprot,binary_branch_topdiff_within,59,31,44,7442.292,ok,2026-07-15T21:31:02+02:00
swissprot,binary_branch_topdiff_within,60,31,1,9767.636,ok,2026-07-15T21:31:09+02:00
swissprot,binary_branch_topdiff_within,61,31,3,9554.194,ok,2026-07-15T21:31:19+02:00
swissprot,binary_branch_topdiff_within,62,31,1,9844.744,ok,2026-07-15T21:31:28+02:00
swissprot,binary_branch_topdiff_within,63,31,49,7663.066,ok,2026-07-15T21:31:38+02:00
swissprot,binary_branch_topdiff_within,64,31,15,9235.795,ok,2026-07-15T21:31:46+02:00
swissprot,binary_branch_topdiff_within,65,31,4,8333.816,ok,2026-07-15T21:31:55+02:00
swissprot,binary_branch_topdiff_within,66,31,38,9025.728,ok,2026-07-15T21:32:04+02:00
swissprot,binary_branch_topdiff_within,67,31,1,9921.899,ok,2026-07-15T21:32:13+02:00
swissprot,binary_branch_topdiff_within,68,31,58,7667.110,ok,2026-07-15T21:32:23+02:00
swissprot,binary_branch_topdiff_within,69,31,1,7677.819,ok,2026-07-15T21:32:30+02:00
swissprot,binary_branch_topdiff_within,70,31,5,9893.669,ok,2026-07-15T21:32:38+02:00
swissprot,binary_branch_topdiff_within,71,31,47,10007.767,ok,2026-07-15T21:32:48+02:00
swissprot,binary_branch_topdiff_within,72,31,1,9604.983,ok,2026-07-15T21:32:58+02:00
swissprot,binary_branch_topdiff_within,73,31,1,9715.576,ok,2026-07-15T21:33:08+02:00
swissprot,binary_branch_topdiff_within,74,31,3,9285.212,ok,2026-07-15T21:33:17+02:00
swissprot,binary_branch_topdiff_within,75,31,17,9798.952,ok,2026-07-15T21:33:27+02:00
swissprot,binary_branch_topdiff_within,76,31,26,9608.306,ok,2026-07-15T21:33:36+02:00
swissprot,binary_branch_topdiff_within,77,31,34,9561.484,ok,2026-07-15T21:33:46+02:00
swissprot,binary_branch_topdiff_within,78,31,5,9479.831,ok,2026-07-15T21:33:56+02:00
swissprot,binary_branch_topdiff_within,79,31,4,7326.937,ok,2026-07-15T21:34:05+02:00
swissprot,binary_branch_topdiff_within,80,31,1,7290.533,ok,2026-07-15T21:34:12+02:00
swissprot,binary_branch_topdiff_within,81,31,25,7627.252,ok,2026-07-15T21:34:20+02:00
swissprot,binary_branch_topdiff_within,82,31,11,7578.410,ok,2026-07-15T21:34:27+02:00
swissprot,binary_branch_topdiff_within,83,31,2,7615.146,ok,2026-07-15T21:34:35+02:00
swissprot,binary_branch_topdiff_within,84,31,14,9507.565,ok,2026-07-15T21:34:43+02:00
swissprot,binary_branch_topdiff_within,85,31,20,9659.154,ok,2026-07-15T21:34:52+02:00
swissprot,binary_branch_topdiff_within,86,31,1,9486.575,ok,2026-07-15T21:35:02+02:00
swissprot,binary_branch_topdiff_within,87,31,21,9836.932,ok,2026-07-15T21:35:11+02:00
swissprot,binary_branch_topdiff_within,88,31,5,9377.747,ok,2026-07-15T21:35:21+02:00
swissprot,binary_branch_topdiff_within,89,31,5,11606.644,ok,2026-07-15T21:35:31+02:00
swissprot,binary_branch_topdiff_within,90,31,1,10336.820,ok,2026-07-15T21:35:42+02:00
swissprot,binary_branch_topdiff_within,91,31,1,9615.662,ok,2026-07-15T21:35:53+02:00
swissprot,binary_branch_topdiff_within,92,31,3,9476.867,ok,2026-07-15T21:36:02+02:00
swissprot,binary_branch_topdiff_within,93,31,1,9600.973,ok,2026-07-15T21:36:12+02:00
swissprot,binary_branch_topdiff_within,94,31,35,9526.497,ok,2026-07-15T21:36:21+02:00
swissprot,binary_branch_topdiff_within,95,31,3,7274.401,ok,2026-07-15T21:36:31+02:00
swissprot,binary_branch_topdiff_within,96,31,1,7657.697,ok,2026-07-15T21:36:38+02:00
swissprot,binary_branch_topdiff_within,97,31,7,7593.458,ok,2026-07-15T21:36:46+02:00
swissprot,binary_branch_topdiff_within,98,31,5,9378.413,ok,2026-07-15T21:36:54+02:00
swissprot,binary_branch_topdiff_within,99,31,1,9806.465,ok,2026-07-15T21:37:03+02:00
swissprot,lblint_topdiff_within,0,31,10,6513.287,ok,2026-07-15T21:37:13+02:00
swissprot,lblint_topdiff_within,1,31,14,8694.733,ok,2026-07-15T21:37:19+02:00
swissprot,lblint_topdiff_within,2,31,8,6659.279,ok,2026-07-15T21:37:28+02:00
swissprot,lblint_topdiff_within,3,31,11,6647.765,ok,2026-07-15T21:37:35+02:00
swissprot,lblint_topdiff_within,4,31,2,6587.670,ok,2026-07-15T21:37:41+02:00
swissprot,lblint_topdiff_within,5,31,1,8678.519,ok,2026-07-15T21:37:48+02:00
swissprot,lblint_topdiff_within,6,31,15,6715.530,ok,2026-07-15T21:37:57+02:00
swissprot,lblint_topdiff_within,7,31,4,8511.498,ok,2026-07-15T21:38:03+02:00
swissprot,lblint_topdiff_within,8,31,3,8918.800,ok,2026-07-15T21:38:12+02:00
swissprot,lblint_topdiff_within,9,31,1,6537.681,ok,2026-07-15T21:38:21+02:00
swissprot,lblint_topdiff_within,10,31,1,8504.445,ok,2026-07-15T21:38:27+02:00
swissprot,lblint_topdiff_within,11,31,19,8675.074,ok,2026-07-15T21:38:36+02:00
swissprot,lblint_topdiff_within,12,31,1,8579.641,ok,2026-07-15T21:38:45+02:00
swissprot,lblint_topdiff_within,13,31,36,6471.204,ok,2026-07-15T21:38:53+02:00
swissprot,lblint_topdiff_within,14,31,36,9349.751,ok,2026-07-15T21:39:00+02:00
swissprot,lblint_topdiff_within,15,31,23,7990.692,ok,2026-07-15T21:39:09+02:00
swissprot,lblint_topdiff_within,16,31,7,8975.914,ok,2026-07-15T21:39:17+02:00
swissprot,lblint_topdiff_within,17,31,15,8813.671,ok,2026-07-15T21:39:26+02:00
swissprot,lblint_topdiff_within,18,31,3,8564.163,ok,2026-07-15T21:39:35+02:00
swissprot,lblint_topdiff_within,19,31,4,8569.652,ok,2026-07-15T21:39:44+02:00
swissprot,lblint_topdiff_within,20,31,22,8537.323,ok,2026-07-15T21:39:52+02:00
swissprot,lblint_topdiff_within,21,31,1,8603.880,ok,2026-07-15T21:40:01+02:00
